Even Cowgirls Get the Blues;['Comedy', 'Romance', 'Drama'];['Tom Robbins', 'Gus Van Sant'];Even_Cowgirls_Get_the_Blues;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Even_Cowgirls_Get_the_Blues.txt
Event Horizon;['Horror', 'Sci-Fi', 'Thriller'];['Philip Eisner'];Event_Horizon;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Event_Horizon.txt
Evil Dead;['Horror', 'Fantasy', 'Comedy'];['Sam Raimi'];Evil_Dead;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Evil_Dead.txt
Evil Dead II: Dead by Dawn;['Horror', 'Fantasy', 'Comedy', 'Action'];['Sam Raimi', 'Scott Spiegel'];Evil_Dead_II:_Dead_by_Dawn;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Evil_Dead_II:_Dead_by_Dawn.txt
Ex Machina;['Drama', 'Mystery', 'Sci-Fi'];['Alex Garland'];Ex_Machina;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Ex_Machina.txt
Excalibur;['Adventure', 'Drama', 'Fantasy'];['Rospo Pallenberg', 'John Boorman'];Excalibur;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Excalibur.txt
eXistenZ;['Adventure', 'Sci-Fi', 'Thriller'];['David Cronenberg'];eXistenZ;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/eXistenZ.txt
Extract;['Comedy', 'Crime', 'Romance'];['Mike Judge'];Extract;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Extract.txt
Fabulous Baker Boys, The;['Drama', 'Romance'];['Steven Kloves'];Fabulous_Baker_Boys;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Fabulous_Baker_Boys.txt
Face Off;['Action', 'Crime', 'Drama', 'Thriller'];['Mike Werb', 'Michael Colleary'];Face_Off;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Face_Off.txt
Fair Game;['Action', 'Drama', 'Thriller'];['Jez Butterworth', 'John-Henry Butterworth'];Fair_Game;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Fair_Game.txt
Family Man, The;['Comedy', 'Romance'];['David Diamond', 'David Weissman'];Family_Man;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Family_Man.txt
Fantastic Four;['Action', 'Adventure', 'Fantasy', 'Sci-Fi'];['Mark Frost', 'Michael France'];Fantastic_Four;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Fantastic_Four.txt
Fantastic Mr Fox;['Animation', 'Adventure', 'Comedy', 'Family'];['Roald Dahl', 'Wes Anderson', 'Noah Baumbach'];Fantastic_Mr_Fox;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Fantastic_Mr_Fox.txt
Fargo;['Comedy', 'Crime', 'Thriller'];['Joel Coen', 'Ethan Coen'];Fargo;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Fargo.txt
Fast Times at Ridgemont High;['Comedy', 'Drama'];['Cameron Crowe'];Fast_Times_at_Ridgemont_High;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Fast_Times_at_Ridgemont_High.txt
Fatal Instinct;['Comedy', 'Crime', 'Thriller'];["David O'Malley"];Fatal_Instinct;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Fatal_Instinct.txt
Fault in Our Stars, The;['Drama', 'Romance'];['Scott Neustadter', 'Michael H. Weber'];Fault_in_Our_Stars;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Fault_in_Our_Stars.txt
Fear and Loathing in Las Vegas;['Comedy', 'Drama', ''];['Terry Gilliam', 'Tony Grisoni'];Fear_and_Loathing_in_Las_Vegas;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Fear_and_Loathing_in_Las_Vegas.txt
Feast;['Action', 'Comedy', 'Horror', 'Thriller'];['Patrick Melton', 'Marcus Dunston'];Feast;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Feast.txt
Ferris Bueller's Day Off;['Comedy'];['John Hughes'];Ferris_Bueller's_Day_Off;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Ferris_Bueller's_Day_Off.txt
Field of Dreams;['Drama', 'Family', 'Fantasy'];['Phil Alden Robinson'];Field_of_Dreams;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Field_of_Dreams.txt
Fifth Element, The;['Action', 'Comedy', 'Drama', 'Fantasy', 'Romance', 'Sci-Fi'];['Luc Besson'];Fifth_Element;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Fifth_Element.txt
Fight Club;['Action', 'Drama', 'Thriller'];['Jim Uhls'];Fight_Club;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Fight_Club.txt
Fighter, The;['Drama'];['Scott Silver', 'Paul Tamasy', 'Eric Johnson'];Fighter;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Fighter.txt
Final Destination;['Horror', 'Thriller'];['James Wong', 'Glen Morgan'];Final_Destination;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Final_Destination.txt
Final Destination 2;['Horror', 'Thriller'];['J. Mackye Gruber', 'Eric Bress'];Final_Destination_2;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Final_Destination_2.txt
Finding Nemo;['Adventure', 'Animation', 'Comedy', 'Family'];['Andrew Stanton'];Finding_Nemo;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Finding_Nemo.txt
Five Easy Pieces;['Drama'];['Carole Eastman'];Five_Easy_Pieces;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Five_Easy_Pieces.txt
Flash Gordon;['Action', 'Adventure', 'Fantasy'];['Lorenzo Semple Jr.'];Flash_Gordon;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Flash_Gordon.txt
Fletch;['Comedy'];['Phil A. Robinson', 'Andrew Bergman'];Fletch;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Fletch.txt
Flight;['Drama'];['John Gatins'];Flight;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Flight.txt
Flintstones, The;['Comedy', 'Family', 'Fantasy'];['Steven E. De Souza'];Flintstones;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Flintstones.txt
Forrest Gump;['Comedy', 'Drama'];['Eric Roth', 'Winston Groom'];Forrest_Gump;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Forrest_Gump.txt
Four Feathers;['Adventure', 'Drama', 'War'];['Michael Chiffer', 'Hossein Amini'];Four_Feathers;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Four_Feathers.txt
Four Rooms;['Comedy', 'Drama'];['Allison Anders', 'Quentin Tarantino', 'Robert Rodriguez', 'Alexandre Rockwell'];Four_Rooms;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Four_Rooms.txt
Foxcatcher;['Drama'];['E. Max Frye', 'Dan Futterman'];Foxcatcher;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Foxcatcher.txt
Fracture;['Crime', 'Drama', 'Thriller'];['Dan Pyne'];Fracture;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Fracture.txt
Frances;['Drama'];['Eric Bergren', 'Christopher De Vore', 'Nicholas Kazan'];Frances;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Frances.txt
Frankenstein;['Drama', 'Fantasy', 'Horror', 'Romance', 'Sci-Fi'];['Steph Lady', 'Frank Darabont'];Frankenstein;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Frankenstein.txt
Frankenweenie;['Animation', 'Comedy', 'Family'];['John August'];Frankenweenie;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Frankenweenie.txt
Freaked;['Comedy', 'Sci-Fi'];['Tim Burns', 'Tom Stern', 'Alex Winter'];Freaked;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Freaked.txt
Freddy vs. Jason;['Action', 'Fantasy', 'Horror', 'Thriller'];['Peter Briggs'];Freddy_vs;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Freddy_vs.txt
French Connection, The;['Action', 'Crime', 'Thriller'];['Ernest Tidyman'];French_Connection;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/French_Connection.txt
Frequency;['Thriller'];['Toby Emmerich'];Frequency;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Frequency.txt
Friday the 13th;['Horror', 'Mystery', 'Thriller'];['Victor Miller'];Friday_the_13th;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Friday_the_13th.txt
Friday the 13th Part VIII: Jason Takes Manhattan;['Horror'];['Rob Hedden'];Friday_the_13th_Part_VIII:_Jason_Takes_Manhattan;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Friday_the_13th_Part_VIII:_Jason_Takes_Manhattan.txt
Fright Night;['Comedy', 'Horror'];['Marti Noxon'];Fright_Night;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Fright_Night.txt
Fright Night (1985);['Comedy', 'Horror', 'Thriller'];['Tom Holland'];Fright_Night_(1985);/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Fright_Night_(1985).txt
From Dusk Till Dawn;['Action', 'Comedy', 'Horror', 'Thriller'];['Quentin Tarantino'];From_Dusk_Till_Dawn;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/From_Dusk_Till_Dawn.txt
From Here to Eternity;['Drama', 'Romance', 'War'];['Daniel Taradash'];From_Here_to_Eternity;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/From_Here_to_Eternity.txt
Frozen;['Drama', 'Thriller'];['Adam Green'];Frozen;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Frozen.txt
Frozen (Disney);['Animation', 'Adventure', 'Comedy'];['Jennifer Lee'];Frozen_(Disney);/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Frozen_(Disney).txt
Frozen River;['Crime', 'Drama'];['Courtney Hunt'];Frozen_River;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Frozen_River.txt
Fruitvale Station;['Drama'];['Ryan Coogler'];Fruitvale_Station;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Fruitvale_Station.txt
Fugitive, The;['Action', 'Adventure', 'Mystery', 'Thriller'];['Jeb Stuart', 'David N. Twohy'];Fugitive;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Fugitive.txt
Funny People;['Comedy', 'Drama'];['Judd Apatow'];Funny_People;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Funny_People.txt
G.I. Jane;['Action', 'Drama'];['David Twohy'];G;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/G.txt
G.I. Joe: The Rise of Cobra;['Action', 'Adventure', 'Sci-Fi', 'Thriller'];['Stuart Beattie', 'John Lee Hancock', 'Brian Koppelman', 'David Levien'];G;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/G.txt
Game 6;['Comedy', 'Drama'];['Don DeLillo'];Game_6;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Game_6.txt
Game, The;['Mystery', 'Thriller'];['John Brancato', 'Michael Ferris', 'Larry Gross', 'Andrew Kevin Walker'];Game;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Game.txt
Gamer;['Action', 'Sci-Fi', 'Thriller'];['Mark Neveldine', 'Brian Taylor'];Gamer;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Gamer.txt
Gandhi;['Drama'];['John Briley'];Gandhi;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Gandhi.txt
Gang Related;['Crime', 'Drama'];['Jim Kouf'];Gang_Related;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Gang_Related.txt
Gangs of New York;['Crime', 'Drama'];['Jay Cocks', 'Steven Zaillian', 'Kenneth Lonergan'];Gangs_of_New_York;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Gangs_of_New_York.txt
Garden State;['Comedy', 'Drama', 'Romance'];['Zach Braff'];Garden_State;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Garden_State.txt
Gattaca;['Drama', 'Sci-Fi', 'Thriller'];['Andrew Niccol'];Gattaca;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Gattaca.txt
Get Carter;['Thriller', 'Action', 'Crime', 'Drama'];['Mike Hodges', 'Ted Lewis'];Get_Carter;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Get_Carter.txt
Get Low;['Drama', 'Mystery'];['Chris Provenzano', 'Scott Seeke', 'C. Gaby Mitchell'];Get_Low;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Get_Low.txt
Get on Up;['Drama'];['Steven Baigelman', 'Jez Butterworth', 'John-Henry Butterworth'];Get_on_Up;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Get_on_Up.txt
Get Out;['Horror', 'Mystery', 'Thriller'];['Jordan Peele'];Get_Out;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Get_Out.txt
Get Shorty;['Action', 'Comedy', 'Crime', 'Drama'];['Scott Frank'];Get_Shorty;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Get_Shorty.txt
Getaway, The;['Action', 'Crime', 'Drama', 'Thriller'];['Walter Hill'];Getaway;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Getaway.txt
Ghost;['Romance', 'Thriller', 'Drama', 'Fantasy'];['Bruce Joel Rubin'];Ghost;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Ghost.txt
Ghost and the Darkness, The;['Action', 'Adventure', 'Drama', 'Thriller'];['William Goldman'];Ghost_and_the_Darkness;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Ghost_and_the_Darkness.txt
Ghost Rider;['Action', 'Fantasy', 'Thriller'];['David S. Goyer'];Ghost_Rider;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Ghost_Rider.txt
Ghost Ship;['Action', 'Adventure', 'Horror', 'Thriller', 'Sci-Fi'];['Mark Hanlon'];Ghost_Ship;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Ghost_Ship.txt
Ghost World;['Comedy', 'Drama'];['Daniel Clowes', 'Terry Zwigoff'];Ghost_World;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Ghost_World.txt
Ghostbusters;['Sci-Fi', 'Fantasy', 'Comedy'];['Dan Aykroyd', 'Harold Ramis'];Ghostbusters;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Ghostbusters.txt
Ghostbusters 2;['Sci-Fi', 'Comedy', 'Action', 'Adventure'];['Dan Aykroyd', 'Harold Ramis'];Ghostbusters_2;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Ghostbusters_2.txt
Ginger Snaps;['Drama', 'Horror', 'Thriller'];['Karen Walton'];Ginger_Snaps;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Ginger_Snaps.txt
Girl with the Dragon Tattoo, The;['Crime', 'Drama', 'Mystery'];['Steven Zaillian'];Girl_with_the_Dragon_Tattoo;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Girl_with_the_Dragon_Tattoo.txt
Gladiator;['Drama', 'Action'];['David Franzoni', 'John Logan'];Gladiator;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Gladiator.txt
Glengarry Glen Gross;['Drama'];['David Mamet'];Glengarry_Glen_Gross;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Glengarry_Glen_Gross.txt
Go;['Comedy', 'Crime'];['John August'];Go;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Go.txt
Godfather;['Crime', 'Drama'];['Mario Puzo', 'Francis Ford Coppola'];Godfather;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Godfather.txt
Godfather Part II;['Crime', 'Drama'];['Mario Puzo', 'Francis Ford Coppola'];Godfather_Part_II;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Godfather_Part_II.txt
Godfather Part III, The;['Crime', 'Drama', 'Mystery'];['Mario Puzo', 'Francis Ford Coppola'];Godfather_Part_III;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Godfather_Part_III.txt
Gods and Monsters;['Drama'];['Bill Condon'];Gods_and_Monsters;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Gods_and_Monsters.txt
Godzilla;['Sci-Fi', 'Action', 'Thriller'];['Dean Devlin', 'Roland Emmerich'];Godzilla;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Godzilla.txt
Gone Baby Gone;['Crime', 'Drama', 'Mystery'];['Ben Affleck', 'Aaron Stockard'];Gone_Baby_Gone;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Gone_Baby_Gone.txt
Gone in 60 Seconds;['Action', 'Crime'];['Scott Rosenberg'];Gone_in_60_Seconds;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Gone_in_60_Seconds.txt
Good Girl, The;['Drama', 'Comedy'];['Mike White'];Good_Girl;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Good_Girl.txt
Good Will Hunting;['Comedy', 'Drama'];['Matt Damon', 'Ben Affleck'];Good_Will_Hunting;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Good_Will_Hunting.txt
Gothika;['Horror', 'Thriller', 'Mystery'];['Sebastian Gutierrez'];Gothika;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Gothika.txt
Grabbers;['Comedy', 'Horror', 'Sci-Fi'];['Kevin Lehane'];Grabbers;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Grabbers.txt
Graduate, The;['Comedy', 'Drama', 'Romance'];['Buck Henry'];Graduate;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Graduate.txt
Gran Torino;['Crime', 'Drama'];['Nick Schenk'];Gran_Torino;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Gran_Torino.txt
Grand Hotel;['Drama', 'Romance'];['Bela Balazs'];Grand_Hotel;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Grand_Hotel.txt
Grand Theft Parsons;['Drama', 'Comedy'];['Jeremy Drysdale'];Grand_Theft_Parsons;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Grand_Theft_Parsons.txt
Grapes of Wrath, The;['Drama'];['Nunnally Johnson'];Grapes_of_Wrath;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Grapes_of_Wrath.txt
Gravity;['Sci-Fi', 'Thriller'];['Alfonso Cuaron', 'Jonas Cuaron'];Gravity;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Gravity.txt
Great Gatsby, The;['Drama', 'Romance'];['Baz Luhrmann', 'Craig Pearce'];Great_Gatsby;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Great_Gatsby.txt
Green Mile, The;['Drama', 'Fantasy'];['Stephen King', 'Frank Darabont'];Green_Mile;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Green_Mile.txt
Gremlins;['Comedy', 'Fantasy', 'Horror'];['Chris Columbus'];Gremlins;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Gremlins.txt
Gremlins 2;['Comedy', 'Fantasy', 'Horror', 'Sci-Fi'];['Charlie Haas'];Gremlins_2;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Gremlins_2.txt
Grifters, The;['Crime', 'Drama'];['Donald E. Westlake'];Grifters;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Grifters.txt
Grosse Point Blank;['Crime', 'Comedy', 'Romance', 'Thriller'];['Tom Jankiewicz', ' D.V. deVincentis', ' S.K. Boatman', 'John Cusack'];Grosse_Point_Blank;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Grosse_Point_Blank.txt
Groundhog Day;['Comedy', 'Fantasy', 'Romance'];['Danny Rubin'];Groundhog_Day;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Groundhog_Day.txt
Grudge, The;['Horror', 'Mystery', 'Thriller'];['Stephen Susco'];Grudge;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Grudge.txt
Guardians of the Galaxy Vol 2;['Action', 'Adventure', 'Comedy'];['James Gunn'];Guardians_of_the_Galaxy_Vol_2;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Guardians_of_the_Galaxy_Vol_2.txt
Hackers;['Action', 'Crime', 'Drama', 'Thriller'];['Rafael Moreu'];Hackers;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Hackers.txt
Hall Pass;['Comedy', 'Romance'];['Peter Farrelly', 'Bobby Farrelly', 'Kevin Barnett', 'Pete Jones'];Hall_Pass;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Hall_Pass.txt
Halloween;['Horror', 'Thriller'];['Jeff Fradley', 'Danny McBride', 'David Gordon Green'];Halloween;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Halloween.txt
Halloween: The Curse of Michael Myers;['Horror', 'Thriller'];['Daniel Farrands'];Halloween:_The_Curse_of_Michael_Myers;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Halloween:_The_Curse_of_Michael_Myers.txt
Hancock;['Action', 'Comedy', 'Crime', 'Drama', 'Fantasy', 'Thriller'];['Vincent Ngo', 'Vince Gilligan'];Hancock;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Hancock.txt
Hangover, The;['Comedy', 'Crime', 'Mystery', 'Thriller'];['Jon Lucas', 'Scott Moore'];Hangover;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Hangover.txt
Hanna;['Action', 'Crime', 'Mystery'];['Seth Lochead'];Hanna;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Hanna.txt
Hannah and Her Sisters;['Comedy', 'Drama', 'Romance'];['Woody Allen'];Hannah_and_Her_Sisters;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Hannah_and_Her_Sisters.txt
Hannibal;['Horror', 'Thriller'];['Steven Zaillian'];Hannibal;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Hannibal.txt
Happy Birthday, Wanda June;['Comedy'];['Kurt Vonnegut Jr.'];Happy_Birthday;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Happy_Birthday.txt
Happy Feet;['Animation', 'Comedy', 'Family'];['George Miller', 'John Collee'];Happy_Feet;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Happy_Feet.txt
Hard Rain;['Action', 'Crime', 'Thriller', 'Drama'];['Graham Yost'];Hard_Rain;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Hard_Rain.txt
